508237.333974 968449.565738 -906.211811 -999   -999   1046.73 Horizon "o-11b-1" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
508221.386024 968476.181671 -918.642227 -999   -999   1080.16 Horizon "o-11b-2" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508172.046509 968539.967388 -949.872801 -999   -999   1166.93 Horizon "o-12-1" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508113.589546 968582.425116 -957.267135 -999   -999   1239.79 Horizon "o-12-2" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   15     FALSE  0      0      -999   
508330.499288 968149.497145 -747.010898 -999   -999   765.67 Horizon "O-4" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
508325.511714 968151.309649 -756.916967 -999   -999   776.91 Horizon "O-5" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508318.014213 968154.017736 -770.912387 -999   -999   793.02 Horizon "O-6" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   2      FALSE  0      0      -999   
508303.655808 968159.167858 -793.827030 -999   -999   820.63 Horizon "O-7-1" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508287.972520 968164.934408 -810.306469 -999   -999   844.10 Horizon "O-7-2" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508275.440785 968169.469256 -823.064231 -999   -999   862.55 Horizon "O-8-1" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   5      FALSE  0      0      -999   
508264.169820 968173.324497 -834.232342 -999   -999   878.88 Horizon "O-8-2" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   6      FALSE  0      0      -999   
508245.294262 968179.758107 -851.855817 -999   -999   905.50 Horizon "O-9" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   7      FALSE  0      0      -999   
508231.451631 968184.883291 -863.438051 -999   -999   924.27 Horizon "o-10" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   8      FALSE  0      0      -999   
508213.385706 968191.942899 -877.887495 -999   -999   948.49 Horizon "o-11a" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   9      FALSE  0      0      -999   
508193.205513 968199.588661 -889.282443 -999   -999   972.90 Horizon "o-11b-1" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
508172.336385 968206.164467 -901.483764 -999   -999   997.96 Horizon "o-11b-2" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508115.563704 968220.065699 -932.004455 -999   -999   1064.06 Horizon "o-12-1" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508052.282927 968230.274972 -943.691336 -999   -999   1129.37 Horizon "o-12-2" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   15     FALSE  0      0      -999   
508162.161311 968358.308667 -866.990119 -999   -999   1012.74 Horizon "o-10" "CIS-89" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
508112.258625 968381.976301 -889.909276 -999   -999   1072.60 Horizon "o-11a" "CIS-89" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508051.103349 968401.674689 -901.286713 -999   -999   1137.98 Horizon "o-11b-1" "CIS-89" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
507977.816755 968414.686491 -903.607662 -999   -999   1212.51 Horizon "o-11b-2" "CIS-89" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508732.263961 969379.368157 -900.252375 -999   -999   971.89 Horizon "o-10" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
508709.532982 969371.764591 -914.564447 -999   -999   999.82 Horizon "o-11a" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508689.323982 969365.915776 -925.495715 -999   -999   1023.55 Horizon "o-11b-1" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508668.345088 969360.747940 -937.205251 -999   -999   1048.13 Horizon "o-11b-2" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508606.389256 969349.867302 -968.017339 -999   -999   1118.40 Horizon "o-12-1" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   6      FALSE  0      0      -999   
508469.913572 969336.867334 -982.713344 -999   -999   1257.03 Horizon "o-12-2" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   7      FALSE  0      0      -999   
508246.163000 968344.313504 -866.753668 -999   -999   958.36 Horizon "o-10" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
508221.279661 968371.197564 -888.437636 -999   -999   1000.99 Horizon "o-11a" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508199.257671 968395.331673 -901.055701 -999   -999   1036.03 Horizon "o-11b-1" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508171.899424 968420.963445 -915.079008 -999   -999   1076.09 Horizon "o-11b-2" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508101.346458 968465.465194 -945.780539 -999   -999   1165.29 Horizon "o-12-1" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   6      FALSE  0      0      -999   
508319.967531 967939.574069 -744.005602 -999   -999   798.34 Horizon "O-4" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508314.623551 967932.863224 -753.369231 -999   -999   811.04 Horizon "O-5" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   13     FALSE  0      0      -999   
508308.304309 967925.187330 -764.016154 -999   -999   825.61 Horizon "O-6" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508290.777120 967905.394581 -790.507570 -999   -999   863.10 Horizon "O-7-1" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   15     FALSE  0      0      -999   
508274.269899 967889.748328 -806.409954 -999   -999   890.93 Horizon "O-7-2" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   16     FALSE  0      0      -999   
508259.949938 967878.528364 -817.796275 -999   -999   912.40 Horizon "O-8-1" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   17     FALSE  0      0      -999   
508243.126923 967866.624478 -829.530256 -999   -999   936.13 Horizon "O-8-2" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   18     FALSE  0      0      -999   
508217.729418 967849.909247 -846.005611 -999   -999   971.00 Horizon "O-9" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508201.578092 967840.903325 -846.557022 -999   -999   989.99 Horizon "o-10" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   -999   FALSE  0      0      -999   
508169.673317 967826.499738 -871.949935 -999   -999   1036.26 Horizon "o-11a" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508134.097543 967815.143659 -880.194506 -999   -999   1074.58 Horizon "o-11b-1" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508878.040326 969319.160707 -792.998846 -999   -999   821.63 Horizon "O-4" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508875.884606 969315.854384 -798.473599 -999   -999   828.38 Horizon "O-5" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   13     FALSE  0      0      -999   
508870.975325 969308.561241 -809.929777 -999   -999   842.84 Horizon "O-6" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508860.365586 969293.163639 -831.285863 -999   -999   871.35 Horizon "O-7-1" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   15     FALSE  0      0      -999   
508850.002599 969278.189660 -846.551410 -999   -999   895.13 Horizon "O-7-2" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   16     FALSE  0      0      -999   
508839.596842 969262.973637 -859.977741 -999   -999   917.95 Horizon "O-8-1" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   17     FALSE  0      0      -999   
508828.390890 969246.076606 -871.269489 -999   -999   941.16 Horizon "O-8-2" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   18     FALSE  0      0      -999   
508810.286847 969218.241899 -888.949551 -999   -999   978.78 Horizon "O-9" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   18     FALSE  0      0      -999   
508800.752252 969203.636376 -897.889517 -999   -999   998.38 Horizon "o-10" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   -999   FALSE  0      0      -999   
508778.661578 969171.048204 -915.300194 -999   -999   1041.55 Horizon "o-11a" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508751.204392 969136.116441 -926.722556 -999   -999   1087.61 Horizon "o-11b-1" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508723.572323 969108.962790 -940.992713 -999   -999   1128.95 Horizon "o-11b-2" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508666.674749 969072.700150 -966.264817 -999   -999   1201.47 Horizon "o-12-1" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   6      FALSE  0      0      -999   
508578.796519 969043.086974 -975.964187 -999   -999   1294.84 Horizon "o-12-2" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   7      FALSE  0      0      -999   
508346.385452 968046.066814 -744.948273 -999   -999   764.29 Horizon "O-4" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
508339.928068 968043.029460 -755.460327 -999   -999   777.00 Horizon "O-5" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508332.599642 968039.660973 -766.852379 -999   -999   790.96 Horizon "O-6" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   2      FALSE  0      0      -999   
508315.049409 968031.900325 -791.744551 -999   -999   822.42 Horizon "O-7-1" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508301.650541 968026.135300 -806.396346 -999   -999   843.12 Horizon "O-7-2" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508289.408807 968020.852720 -819.134206 -999   -999   861.56 Horizon "O-8-1" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   5      FALSE  0      0      -999   
508278.695784 968016.213640 -830.100068 -999   -999   877.58 Horizon "O-8-2" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   6      FALSE  0      0      -999   
508261.341409 968008.685262 -846.749463 -999   -999   902.81 Horizon "O-9" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   7      FALSE  0      0      -999   
508247.376280 968002.666363 -857.852826 -999   -999   921.64 Horizon "o-10" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   8      FALSE  0      0      -999   
508228.509137 967994.813877 -871.802707 -999   -999   946.39 Horizon "o-11a" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   9      FALSE  0      0      -999   
508209.176051 967987.014224 -882.278322 -999   -999   969.75 Horizon "o-11b-1" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
508189.913991 967979.549934 -895.820033 -999   -999   994.47 Horizon "o-11b-2" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508145.310663 967963.319346 -925.714741 -999   -999   1050.67 Horizon "o-12-1" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508103.961685 967949.325326 -939.443147 -999   -999   1096.45 Horizon "o-12-2" "CIS-99" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   15     FALSE  0      0      -999   
508350.806782 968267.290722 -752.049085 -999   -999   776.85 Horizon "O-4" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
508348.275515 968271.077578 -760.955065 -999   -999   786.86 Horizon "O-5" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508342.598125 968279.639598 -777.131017 -999   -999   806.08 Horizon "O-6" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   2      FALSE  0      0      -999   
508331.690067 968296.410318 -798.989090 -999   -999   835.86 Horizon "O-7-1" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508321.354612 968312.559592 -816.510615 -999   -999   861.84 Horizon "O-7-2" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508314.244871 968324.004574 -827.359621 -999   -999   879.17 Horizon "O-8-1" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   5      FALSE  0      0      -999   
508304.505492 968340.007831 -839.228454 -999   -999   901.38 Horizon "O-8-2" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   6      FALSE  0      0      -999   
508288.590017 968365.744861 -855.895105 -999   -999   935.93 Horizon "O-9" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   7      FALSE  0      0      -999   
508275.216969 968387.720004 -871.235279 -999   -999   965.89 Horizon "o-10" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   8      FALSE  0      0      -999   
508255.175026 968420.605348 -893.163534 -999   -999   1010.26 Horizon "o-11a" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   9      FALSE  0      0      -999   
508237.333974 968449.565738 -906.211811 -999   -999   1046.73 Horizon "o-11b-1" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
508221.386024 968476.181671 -918.642227 -999   -999   1080.16 Horizon "o-11b-2" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508172.046509 968539.967388 -949.872801 -999   -999   1166.93 Horizon "o-12-1" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508113.589546 968582.425116 -957.267135 -999   -999   1239.79 Horizon "o-12-2" "CIS-87_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   15     FALSE  0      0      -999   
508330.499288 968149.497145 -747.010898 -999   -999   765.67 Horizon "O-4" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
508325.511714 968151.309649 -756.916967 -999   -999   776.91 Horizon "O-5" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508318.014213 968154.017736 -770.912387 -999   -999   793.02 Horizon "O-6" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   2      FALSE  0      0      -999   
508303.655808 968159.167858 -793.827030 -999   -999   820.63 Horizon "O-7-1" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508287.972520 968164.934408 -810.306469 -999   -999   844.10 Horizon "O-7-2" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508275.440785 968169.469256 -823.064231 -999   -999   862.55 Horizon "O-8-1" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   5      FALSE  0      0      -999   
508264.169820 968173.324497 -834.232342 -999   -999   878.88 Horizon "O-8-2" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   6      FALSE  0      0      -999   
508245.294262 968179.758107 -851.855817 -999   -999   905.50 Horizon "O-9" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   7      FALSE  0      0      -999   
508231.451631 968184.883291 -863.438051 -999   -999   924.27 Horizon "o-10" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   8      FALSE  0      0      -999   
508213.385706 968191.942899 -877.887495 -999   -999   948.49 Horizon "o-11a" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   9      FALSE  0      0      -999   
508193.205513 968199.588661 -889.282443 -999   -999   972.90 Horizon "o-11b-1" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
508172.336385 968206.164467 -901.483764 -999   -999   997.96 Horizon "o-11b-2" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508115.563704 968220.065699 -932.004455 -999   -999   1064.06 Horizon "o-12-1" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508052.282927 968230.274972 -943.691336 -999   -999   1129.37 Horizon "o-12-2" "CIS-93" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   15     FALSE  0      0      -999   
508162.161311 968358.308667 -866.990119 -999   -999   1012.74 Horizon "o-10" "CIS-89" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   8      FALSE  0      0      -999   
508112.258625 968381.976301 -889.909276 -999   -999   1072.60 Horizon "o-11a" "CIS-89" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   9      FALSE  0      0      -999   
508051.103349 968401.674689 -901.286713 -999   -999   1137.98 Horizon "o-11b-1" "CIS-89" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
507977.816755 968414.686491 -903.607662 -999   -999   1212.51 Horizon "o-11b-2" "CIS-89" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508732.263961 969379.368157 -900.252375 -999   -999   971.89 Horizon "o-10" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   8      FALSE  0      0      -999   
508709.532982 969371.764591 -914.564447 -999   -999   999.82 Horizon "o-11a" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   9      FALSE  0      0      -999   
508689.323982 969365.915776 -925.495715 -999   -999   1023.55 Horizon "o-11b-1" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
508668.345088 969360.747940 -937.205251 -999   -999   1048.13 Horizon "o-11b-2" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508606.389256 969349.867302 -968.017339 -999   -999   1118.40 Horizon "o-12-1" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508469.913572 969336.867334 -982.713344 -999   -999   1257.03 Horizon "o-12-2" "CIS-98" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   15     FALSE  0      0      -999   
508246.163000 968344.313504 -866.753668 -999   -999   958.36 Horizon "o-10" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   8      FALSE  0      0      -999   
508221.279661 968371.197564 -888.437636 -999   -999   1000.99 Horizon "o-11a" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   9      FALSE  0      0      -999   
508199.257671 968395.331673 -901.055701 -999   -999   1036.03 Horizon "o-11b-1" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
508171.899424 968420.963445 -915.079008 -999   -999   1076.09 Horizon "o-11b-2" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508101.346458 968465.465194 -945.780539 -999   -999   1165.29 Horizon "o-12-1" "CIS-88" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508319.967531 967939.574069 -744.005602 -999   -999   798.34 Horizon "O-4" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
508314.623551 967932.863224 -753.369231 -999   -999   811.04 Horizon "O-5" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508308.304309 967925.187330 -764.016154 -999   -999   825.61 Horizon "O-6" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   2      FALSE  0      0      -999   
508290.777120 967905.394581 -790.507570 -999   -999   863.10 Horizon "O-7-1" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508274.269899 967889.748328 -806.409954 -999   -999   890.93 Horizon "O-7-2" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508259.949938 967878.528364 -817.796275 -999   -999   912.40 Horizon "O-8-1" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   5      FALSE  0      0      -999   
508243.126923 967866.624478 -829.530256 -999   -999   936.13 Horizon "O-8-2" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   6      FALSE  0      0      -999   
508217.729418 967849.909247 -846.005611 -999   -999   971.00 Horizon "O-9" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   7      FALSE  0      0      -999   
508201.578092 967840.903325 -846.557022 -999   -999   989.99 Horizon "o-10" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   8      FALSE  0      0      -999   
508169.673317 967826.499738 -871.949935 -999   -999   1036.26 Horizon "o-11a" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   9      FALSE  0      0      -999   
508134.097543 967815.143659 -880.194506 -999   -999   1074.58 Horizon "o-11b-1" "CIS-100_ST2" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
508878.040326 969319.160707 -792.998846 -999   -999   821.63 Horizon "O-4" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
508875.884606 969315.854384 -798.473599 -999   -999   828.38 Horizon "O-5" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
508870.975325 969308.561241 -809.929777 -999   -999   842.84 Horizon "O-6" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   2      FALSE  0      0      -999   
508860.365586 969293.163639 -831.285863 -999   -999   871.35 Horizon "O-7-1" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   3      FALSE  0      0      -999   
508850.002599 969278.189660 -846.551410 -999   -999   895.13 Horizon "O-7-2" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   4      FALSE  0      0      -999   
508839.596842 969262.973637 -859.977741 -999   -999   917.95 Horizon "O-8-1" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   5      FALSE  0      0      -999   
508828.390890 969246.076606 -871.269489 -999   -999   941.16 Horizon "O-8-2" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   6      FALSE  0      0      -999   
508810.286847 969218.241899 -888.949551 -999   -999   978.78 Horizon "O-9" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   7      FALSE  0      0      -999   
508800.752252 969203.636376 -897.889517 -999   -999   998.38 Horizon "o-10" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   8      FALSE  0      0      -999   
508778.661578 969171.048204 -915.300194 -999   -999   1041.55 Horizon "o-11a" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   9      FALSE  0      0      -999   
508751.204392 969136.116441 -926.722556 -999   -999   1087.61 Horizon "o-11b-1" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   11     FALSE  0      0      -999   
508723.572323 969108.962790 -940.992713 -999   -999   1128.95 Horizon "o-11b-2" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   12     FALSE  0      0      -999   
508666.674749 969072.700150 -966.264817 -999   -999   1201.47 Horizon "o-12-1" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   14     FALSE  0      0      -999   
508578.796519 969043.086974 -975.964187 -999   -999   1294.84 Horizon "o-12-2" "CIS-92" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   15     FALSE  0      0      -999   
511102.799330 962723.359378 -694.988928 -999   -999   754.29 Horizon "O-4" "CJS-51" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   0      FALSE  0      0      -999   
511108.849280 962730.102694 -703.627595 -999   -999   766.82 Horizon "O-5" "CJS-51" "" -999   -999   -999   -999   -999   -999   -999   -999   TRUE   TRUE   1      FALSE  0      0      -999   
