Porosity training set
5
X
Y
POR
Ind05
Class
8.495712280e-01 1.168708969e-02 1.000000000e+00 0.000000000e+00 -1.000000000e+00 
9.188569188e-01 8.610745072e-01 3.249064088e-01 1.000000000e+00 1.000000000e+00 
9.348568916e-01 7.382658720e-01 3.136703968e-01 1.000000000e+00 1.000000000e+00 
9.162855148e-01 6.935909986e-01 3.323970139e-01 1.000000000e+00 1.000000000e+00 
9.152855277e-01 6.386427879e-01 3.314607143e-01 1.000000000e+00 1.000000000e+00 
9.297140837e-01 5.367578268e-01 1.516854018e-01 1.000000000e+00 1.000000000e+00 
9.194282889e-01 4.095193148e-01 2.986890972e-01 1.000000000e+00 1.000000000e+00 
9.208568931e-01 3.545711935e-01 3.211610913e-01 1.000000000e+00 1.000000000e+00 
9.015712142e-01 2.956644893e-01 5.177903175e-01 0.000000000e+00 -1.000000000e+00 
9.192854762e-01 2.241282016e-01 7.546815872e-01 0.000000000e+00 -1.000000000e+00 
9.024283290e-01 1.968896985e-01 7.518727183e-01 0.000000000e+00 -1.000000000e+00 
9.209998250e-01 1.279924959e-01 9.597377777e-01 0.000000000e+00 -1.000000000e+00 
9.758569002e-01 6.896324754e-01 3.089886904e-01 1.000000000e+00 1.000000000e+00 
9.767140746e-01 3.520264030e-01 3.445692956e-01 1.000000000e+00 1.000000000e+00 
9.765712023e-01 1.804901063e-01 9.035580754e-01 0.000000000e+00 -1.000000000e+00 
9.725711942e-01 1.275212020e-01 9.485018849e-01 0.000000000e+00 -1.000000000e+00 
9.755712152e-01 7.266730070e-02 9.222847223e-01 0.000000000e+00 -1.000000000e+00 
7.162855268e-01 1.518379003e-01 5.149813294e-01 0.000000000e+00 -1.000000000e+00 
7.722855210e-01 2.084825933e-01 5.299624801e-01 0.000000000e+00 -1.000000000e+00 
7.725713253e-01 9.651272744e-02 7.921348214e-01 0.000000000e+00 -1.000000000e+00 
8.311427236e-01 2.097077966e-01 6.039326191e-01 0.000000000e+00 -1.000000000e+00 
8.299998045e-01 1.537228972e-01 8.745318055e-01 0.000000000e+00 -1.000000000e+00 
8.312854767e-01 9.764374048e-02 9.606742263e-01 0.000000000e+00 -1.000000000e+00 
9.449998140e-01 1.534402072e-01 9.531834722e-01 0.000000000e+00 -1.000000000e+00 
9.439998269e-01 9.717247635e-02 9.016854167e-01 0.000000000e+00 -1.000000000e+00 
3.571427893e-03 2.413761020e-01 4.119850099e-01 1.000000000e+00 1.000000000e+00 
5.971426889e-02 1.143260971e-01 4.101124108e-01 1.000000000e+00 1.000000000e+00 
5.942856148e-02 7.097078860e-02 4.531835020e-01 1.000000000e+00 1.000000000e+00 
1.191428006e-01 9.188501835e-01 6.619849801e-01 0.000000000e+00 -1.000000000e+00 
1.177143008e-01 8.029217720e-01 8.417602777e-01 0.000000000e+00 -1.000000000e+00 
1.044284999e-01 5.826578736e-01 7.378277183e-01 0.000000000e+00 -1.000000000e+00 
1.172856987e-01 2.847313881e-01 4.541198909e-01 1.000000000e+00 1.000000000e+00 
1.151427999e-01 1.819038987e-01 4.597378075e-01 1.000000000e+00 1.000000000e+00 
1.148571000e-01 1.268614978e-01 4.138576984e-01 1.000000000e+00 1.000000000e+00 
1.049999967e-01 8.501414210e-02 3.520599008e-01 1.000000000e+00 1.000000000e+00 
1.180000007e-01 1.093307976e-02 3.014980853e-01 1.000000000e+00 1.000000000e+00 
1.914284974e-01 5.675777793e-01 7.153558135e-01 0.000000000e+00 -1.000000000e+00 
2.315714061e-01 4.634307921e-01 4.559924901e-01 1.000000000e+00 1.000000000e+00 
2.302857041e-01 4.130066037e-01 5.514981151e-01 0.000000000e+00 -1.000000000e+00 
2.861427963e-01 4.677663147e-01 5.514981151e-01 0.000000000e+00 -1.000000000e+00 
2.895712852e-01 4.086711109e-01 5.936328769e-01 0.000000000e+00 -1.000000000e+00 
4.055713117e-01 6.471254230e-01 5.543071032e-01 0.000000000e+00 -1.000000000e+00 
4.037142098e-01 1.275212020e-01 2.705991864e-01 1.000000000e+00 1.000000000e+00 
4.601427019e-01 5.245053172e-01 2.902621925e-01 1.000000000e+00 1.000000000e+00 
4.582855999e-01 1.836003959e-01 3.904494047e-01 1.000000000e+00 1.000000000e+00 
4.771428108e-01 5.655040150e-04 4.428839087e-01 1.000000000e+00 1.000000000e+00 
5.158569813e-01 6.901037097e-01 6.011235714e-01 0.000000000e+00 -1.000000000e+00 
5.214285254e-01 4.664467871e-01 3.810861111e-01 1.000000000e+00 1.000000000e+00 
5.742856264e-01 8.049954176e-01 5.955055952e-01 0.000000000e+00 -1.000000000e+00 
5.728570223e-01 6.931198239e-01 4.662921131e-01 1.000000000e+00 1.000000000e+00 
5.762856007e-01 5.759661198e-01 4.634832144e-01 1.000000000e+00 1.000000000e+00 
5.742856264e-01 5.220546722e-01 4.241572917e-01 1.000000000e+00 1.000000000e+00 
5.878570080e-01 3.387371004e-01 3.820225000e-01 1.000000000e+00 1.000000000e+00 
5.742856264e-01 2.435438037e-01 3.895131052e-01 1.000000000e+00 1.000000000e+00 
6.355713010e-01 9.158341885e-01 5.767790079e-01 0.000000000e+00 -1.000000000e+00 
6.344283819e-01 7.057492733e-01 4.522472024e-01 1.000000000e+00 1.000000000e+00 
6.429998279e-01 2.836947143e-01 3.548688889e-01 1.000000000e+00 1.000000000e+00 
6.309999228e-01 2.406221032e-01 2.968164980e-01 1.000000000e+00 1.000000000e+00 
6.734284163e-01 9.621112943e-01 6.423221231e-01 0.000000000e+00 -1.000000000e+00 
7.478569746e-01 1.301601976e-01 6.844568849e-01 0.000000000e+00 -1.000000000e+00 
8.007140756e-01 8.459001780e-01 4.073033929e-01 1.000000000e+00 1.000000000e+00 
8.032854795e-01 8.080114126e-01 2.977527976e-01 1.000000000e+00 1.000000000e+00 
8.071426749e-01 6.356267929e-01 4.775280878e-02 1.000000000e+00 1.000000000e+00 
7.882854939e-01 4.657869935e-01 1.451310962e-01 1.000000000e+00 1.000000000e+00 
8.011426926e-01 4.116871059e-01 1.807115972e-01 1.000000000e+00 1.000000000e+00 
8.429998159e-01 8.606032729e-01 2.696628869e-01 1.000000000e+00 1.000000000e+00 
9.011427164e-01 8.205466866e-01 3.295879960e-01 1.000000000e+00 1.000000000e+00 
9.318568707e-01 5.794534087e-01 2.125467956e-01 1.000000000e+00 1.000000000e+00 
9.161425829e-01 7.172478735e-02 9.073033929e-01 0.000000000e+00 -1.000000000e+00 
9.861425757e-01 8.615458012e-01 4.485019147e-01 1.000000000e+00 1.000000000e+00 
9.715712070e-01 7.521206737e-01 3.370786905e-01 1.000000000e+00 1.000000000e+00 
9.718568921e-01 6.389256120e-01 1.853933036e-01 1.000000000e+00 1.000000000e+00 
9.764282703e-01 5.209236741e-01 2.181648016e-01 1.000000000e+00 1.000000000e+00 
9.768568873e-01 4.632422924e-01 2.500000000e-01 1.000000000e+00 1.000000000e+00 
9.011427164e-01 2.091422975e-01 7.340824008e-01 0.000000000e+00 -1.000000000e+00 
